code,name,slug,constituency_code,constituency_name,county_code,county_name,sub_county,aliases
1129,Chakol North,chakol-north,226,Teso South,40,Busia,teso-south,
1130,Amukura West,amukura-west,226,Teso South,40,Busia,teso-south,
1131,Amukura East,amukura-east,226,Teso South,40,Busia,teso-south,
1132,Amukura Central,amukura-central,226,Teso South,40,Busia,teso-south,
1133,Nambale Township,nambale-township,227,Nambale,40,Busia,nambale,
1134,Bukhayo North/Waltsi,bukhayo-north-waltsi,227,Nambale,40,Busia,nambale,
1135,Bukhayo East,bukhayo-east,227,Nambale,40,Busia,nambale,
1136,Bukhayo Central,bukhayo-central,227,Nambale,40,Busia,nambale,
1137,Bukhayo West,bukhayo-west,228,Matayos,40,Busia,matayos,
1138,Mayenje,mayenje,228,Matayos,40,Busia,matayos,
1139,Matayos South,matayos-south,228,Matayos,40,Busia,matayos,
1140,Busibwabo,busibwabo,228,Matayos,40,Busia,matayos,
1141,Burumba,burumba,228,Matayos,40,Busia,matayos,
1142,Marachi West,marachi-west,229,Butula,40,Busia,butula,
1143,Kingandole,kingandole,229,Butula,40,Busia,butula,
1144,Marachi Central,marachi-central,229,Butula,40,Busia,butula,
1145,Marachi East,marachi-east,229,Butula,40,Busia,butula,
1146,Marachi North,marachi-north,229,Butula,40,Busia,butula,
1147,Elugulu,elugulu,229,Butula,40,Busia,butula,
1148,Namboboto Nambuku,namboboto-nambuku,230,Funyula,40,Busia,samia,
1149,Nangina,nangina,230,Funyula,40,Busia,samia,
1150,Ageng'a Nanguba,agenga-nanguba,230,Funyula,40,Busia,samia,
1151,Bwiri,bwiri,230,Funyula,40,Busia,samia,
1152,Bunyala Central,bunyala-central,231,Budalangi,40,Busia,bunyala,
1153,Bunyala North,bunyala-north,231,Budalangi,40,Busia,bunyala,
1154,Bunyala West,bunyala-west,231,Budalangi,40,Busia,bunyala,
1155,Bunyala South,bunyala-south,231,Budalangi,40,Busia,bunyala,
1156,West Ugenya,west-ugenya,232,Ugenya,41,Siaya,ugenya,
1157,Ukwala,ukwala,232,Ugenya,41,Siaya,ugenya,
1158,North Ugenya,north-ugenya,232,Ugenya,41,Siaya,ugenya,
1159,East Ugenya,east-ugenya,232,Ugenya,41,Siaya,ugenya,
1160,Sidindi,sidindi,233,Ugunja,41,Siaya,ugunja,
1161,Sigomere,sigomere,233,Ugunja,41,Siaya,ugunja,
1162,Ugunja,ugunja,233,Ugunja,41,Siaya,ugunja,
1163,Usonga,usonga,234,Alego Usonga,41,Siaya,alego-usonga,
1164,West Alego,west-alego,234,Alego Usonga,41,Siaya,alego-usonga,
1165,Central Alego,central-alego,234,Alego Usonga,41,Siaya,alego-usonga,
1166,Siaya Township,siaya-township,234,Alego Usonga,41,Siaya,alego-usonga,
1167,North Alego,north-alego,234,Alego Usonga,41,Siaya,alego-usonga,
1168,South East Alego,south-east-alego,234,Alego Usonga,41,Siaya,alego-usonga,
1169,North Gem,north-gem,235,Gem,41,Siaya,gem,
1170,West Gem,west-gem,235,Gem,41,Siaya,gem,
1171,Central Gem,central-gem,235,Gem,41,Siaya,gem,
1172,Yala Township,yala-township,235,Gem,41,Siaya,gem,
1173,East Gem,east-gem,235,Gem,41,Siaya,gem,
1174,South Gem,south-gem,235,Gem,41,Siaya,gem,
1175,West Yimbo,west-yimbo,236,Bondo,41,Siaya,bondo,
1176,Central Sakwa,central-sakwa,236,Bondo,41,Siaya,bondo,
1177,South Sakwa,south-sakwa,236,Bondo,41,Siaya,bondo,
1178,Yimbo East,yimbo-east,236,Bondo,41,Siaya,bondo,
1179,West Sakwa,west-sakwa,236,Bondo,41,Siaya,bondo,
1180,North Sakwa,north-sakwa,236,Bondo,41,Siaya,bondo,
1181,East Asembo,east-asembo,237,Rarieda,41,Siaya,rarieda,
1182,West Asembo,west-asembo,237,Rarieda,41,Siaya,rarieda,
1183,North Uyoma,north-uyoma,237,Rarieda,41,Siaya,rarieda,
1184,South Uyoma,south-uyoma,237,Rarieda,41,Siaya,rarieda,
1185,West Uyoma,west-uyoma,237,Rarieda,41,Siaya,rarieda,
1186,Kajulu,kajulu,238,Kisumu East,42,Kisumu,kisumu-east,
1187,Kolwa East,kolwa-east,238,Kisumu East,42,Kisumu,kisumu-east,
1188,Manyatta 'b',manyatta-b,238,Kisumu East,42,Kisumu,kisumu-east,
1189,Nyalenda 'a',nyalenda-a,238,Kisumu East,42,Kisumu,kisumu-east,
1190,Kolwa Central,kolwa-central,238,Kisumu East,42,Kisumu,kisumu-east,
1191,South West Kisumu,south-west-kisumu,239,Kisumu West,42,Kisumu,kisumu-west,
1192,Central Kisumu,central-kisumu,239,Kisumu West,42,Kisumu,kisumu-west,
1193,Kisumu North,kisumu-north,239,Kisumu West,42,Kisumu,kisumu-west,
1194,West Kisumu,west-kisumu,239,Kisumu West,42,Kisumu,kisumu-west,
1195,North West Kisumu,north-west-kisumu,239,Kisumu West,42,Kisumu,kisumu-west,
1196,Railways,railways,240,Kisumu Central,42,Kisumu,kisumu-central,
1197,Migosi,migosi,240,Kisumu Central,42,Kisumu,kisumu-central,
1198,Shaurimoyo Kaloleni,shaurimoyo-kaloleni,240,Kisumu Central,42,Kisumu,kisumu-central,
1199,Market Milimani,market-milimani,240,Kisumu Central,42,Kisumu,kisumu-central,
1200,Kondele,kondele,240,Kisumu Central,42,Kisumu,kisumu-central,
1201,Nyalenda B,nyalenda-b,240,Kisumu Central,42,Kisumu,kisumu-central,
1202,West Seme,west-seme,241,Seme,42,Kisumu,seme,
1203,Central Seme,central-seme,241,Seme,42,Kisumu,seme,
1204,East Seme,east-seme,241,Seme,42,Kisumu,seme,
1205,North Seme,north-seme,241,Seme,42,Kisumu,seme,
1206,East Kano/Wawidhi,east-kano-wawidhi,242,Nyando,42,Kisumu,nyando,
1207,Awasi/Onjiko,awasi-onjiko,242,Nyando,42,Kisumu,nyando,
1208,Ahero,ahero,242,Nyando,42,Kisumu,nyando,
1209,Kabonyo/Kanyagwal,kabonyo-kanyagwal,242,Nyando,42,Kisumu,nyando,
1210,Kobura,kobura,242,Nyando,42,Kisumu,nyando,
1211,Miwani,miwani,243,Muhoroni,42,Kisumu,muhoroni,
1212,Ombeyi,ombeyi,243,Muhoroni,42,Kisumu,muhoroni,
1213,Masogo/Nyang'oma,masogo-nyangoma,243,Muhoroni,42,Kisumu,muhoroni,
1214,Chemelil,chemelil,243,Muhoroni,42,Kisumu,muhoroni,
1215,Muhoroni/Koru,muhoroni-koru,243,Muhoroni,42,Kisumu,muhoroni,
1216,South West Nyakach,south-west-nyakach,244,Nyakach,42,Kisumu,nyakach,
1217,North Nyakach,north-nyakach,244,Nyakach,42,Kisumu,nyakach,
1218,Central Nyakach,central-nyakach,244,Nyakach,42,Kisumu,nyakach,
1219,West Nyakach,west-nyakach,244,Nyakach,42,Kisumu,nyakach,
1220,South East Nyakach,south-east-nyakach,244,Nyakach,42,Kisumu,nyakach,
1221,West Kasipul,west-kasipul,245,Kasipul,43,Homa Bay,kasipul,
1222,South Kasipul,south-kasipul,245,Kasipul,43,Homa Bay,kasipul,
1223,Central Kasipul,central-kasipul,245,Kasipul,43,Homa Bay,kasipul,
1224,East Kamagak,east-kamagak,245,Kasipul,43,Homa Bay,kasipul,
1225,West Kamagak,west-kamagak,245,Kasipul,43,Homa Bay,kasipul,
1226,Kabondo East,kabondo-east,246,Kabondo Kasipul,43,Homa Bay,kabondo-kasipul,
1227,Kabondo West,kabondo-west,246,Kabondo Kasipul,43,Homa Bay,kabondo-kasipul,
1228,Kokwanyo/Kakelo,kokwanyo-kakelo,246,Kabondo Kasipul,43,Homa Bay,kabondo-kasipul,
1229,Kojwach,kojwach,246,Kabondo Kasipul,43,Homa Bay,kabondo-kasipul,
1230,West Karachuonyo,west-karachuonyo,247,Karachuonyo,43,Homa Bay,karachuonyo,
1231,North Karachuonyo,north-karachuonyo,247,Karachuonyo,43,Homa Bay,karachuonyo,
1232,Central,central,247,Karachuonyo,43,Homa Bay,karachuonyo,
1233,Kanyaluo,kanyaluo,247,Karachuonyo,43,Homa Bay,karachuonyo,
1234,Kibiri,kibiri,247,Karachuonyo,43,Homa Bay,karachuonyo,
1235,Wangchieng,wangchieng,247,Karachuonyo,43,Homa Bay,karachuonyo,
1236,Kendu Bay Town,kendu-bay-town,247,Karachuonyo,43,Homa Bay,karachuonyo,
1237,West Gem,west-gem,248,Rangwe,43,Homa Bay,rangwe,
1238,East Gem,east-gem,248,Rangwe,43,Homa Bay,rangwe,
1239,Kagan,kagan,248,Rangwe,43,Homa Bay,rangwe,
1240,Kochia,kochia,248,Rangwe,43,Homa Bay,rangwe,
1241,Homa Bay Central,homa-bay-central,249,Homa Bay Town,43,Homa Bay,homa-bay-town,
1242,Homa Bay Arujo,homa-bay-arujo,249,Homa Bay Town,43,Homa Bay,homa-bay-town,
1243,Homa Bay West,homa-bay-west,249,Homa Bay Town,43,Homa Bay,homa-bay-town,
1244,Homa Bay East,homa-bay-east,249,Homa Bay Town,43,Homa Bay,homa-bay-town,
1245,Kwabwai,kwabwai,250,Ndhiwa,43,Homa Bay,ndhiwa,
1246,Kanyadoto,kanyadoto,250,Ndhiwa,43,Homa Bay,ndhiwa,
1247,Kanyikela,kanyikela,250,Ndhiwa,43,Homa Bay,ndhiwa,
1248,North Kabuoch,north-kabuoch,250,Ndhiwa,43,Homa Bay,ndhiwa,Kabuoch North
1249,Kabuoch South/Pala,kabuoch-south-pala,250,Ndhiwa,43,Homa Bay,ndhiwa,
1250,Kanyamwa Kologi,kanyamwa-kologi,250,Ndhiwa,43,Homa Bay,ndhiwa,
1251,Kanyamwa Kosewe,kanyamwa-kosewe,250,Ndhiwa,43,Homa Bay,ndhiwa,
1252,Mfangano Island,mfangano-island,251,Suba North,43,Homa Bay,mbita,
1253,Rusinga Island,rusinga-island,251,Suba North,43,Homa Bay,mbita,
1254,Kasgunga,kasgunga,251,Suba North,43,Homa Bay,mbita,
1255,Gembe,gembe,251,Suba North,43,Homa Bay,mbita,
1256,Lambwe,lambwe,251,Suba North,43,Homa Bay,mbita,
1257,Gwassi South,gwassi-south,252,Suba South,43,Homa Bay,suba,
1258,Gwassi North,gwassi-north,252,Suba South,43,Homa Bay,suba,
1259,Kaksingri West,kaksingri-west,252,Suba South,43,Homa Bay,suba,
1260,Ruma Kaksingri East,ruma-kaksingri-east,252,Suba South,43,Homa Bay,suba,Ruma-Kaksingri
1261,North Kamagambo,north-kamagambo,253,Rongo,44,Migori,rongo,
1262,Central Kamagambo,central-kamagambo,253,Rongo,44,Migori,rongo,
1263,East Kamagambo,east-kamagambo,253,Rongo,44,Migori,rongo,
1264,South Kamagambo,south-kamagambo,253,Rongo,44,Migori,rongo,
1265,North Sakwa,north-sakwa,254,Awendo,44,Migori,awendo,
1266,South Sakwa,south-sakwa,254,Awendo,44,Migori,awendo,
1267,West Sakwa,west-sakwa,254,Awendo,44,Migori,awendo,
1268,Central Sakwa,central-sakwa,254,Awendo,44,Migori,awendo,
1269,God Jope,god-jope,255,Suna East,44,Migori,suna-east,
1270,Suna Central,suna-central,255,Suna East,44,Migori,suna-east,
1271,Kakrao,kakrao,255,Suna East,44,Migori,suna-east,
1272,Kwa,kwa,255,Suna East,44,Migori,suna-east,
1273,Wiga,wiga,256,Suna West,44,Migori,suna-west,
1274,Wasweta Ii,wasweta-ii,256,Suna West,44,Migori,suna-west,
1275,Ragana-Oruba,ragana-oruba,256,Suna West,44,Migori,suna-west,
1276,Wasimbete,wasimbete,256,Suna West,44,Migori,suna-west,
1277,West Kanyamkago,west-kanyamkago,257,Uriri,44,Migori,uriri,
1278,North Kanyamkago,north-kanyamkago,257,Uriri,44,Migori,uriri,
1279,Central Kanyamkago,central-kanyamkago,257,Uriri,44,Migori,uriri,
1280,South Kanyamkago,south-kanyamkago,257,Uriri,44,Migori,uriri,
1281,East Kanyamkago,east-kanyamkago,257,Uriri,44,Migori,uriri,
1282,Kachien'g,kachieng,258,Nyatike,44,Migori,nyatike,
1283,Kanyasa,kanyasa,258,Nyatike,44,Migori,nyatike,
1284,North Kadem,north-kadem,258,Nyatike,44,Migori,nyatike,
1285,Macalder/Kanyarwanda,macalder-kanyarwanda,258,Nyatike,44,Migori,nyatike,
1286,Kaler,kaler,258,Nyatike,44,Migori,nyatike,
1287,Got Kachola,got-kachola,258,Nyatike,44,Migori,nyatike,
1288,Muhuru,muhuru,258,Nyatike,44,Migori,nyatike,
1289,Bukira East,bukira-east,259,Kuria West,44,Migori,kuria-west,
1290,Bukira Centrl/Ikerege,bukira-centrl-ikerege,259,Kuria West,44,Migori,kuria-west,
1291,Isibania,isibania,259,Kuria West,44,Migori,kuria-west,
1292,Makerero,makerero,259,Kuria West,44,Migori,kuria-west,
1293,Masaba,masaba,259,Kuria West,44,Migori,kuria-west,
1294,Tagare,tagare,259,Kuria West,44,Migori,kuria-west,
1295,Nyamosense/Komosoko,nyamosense-komosoko,259,Kuria West,44,Migori,kuria-west,
1296,Gokeharaka/Getambwega,gokeharaka-getambwega,260,Kuria East,44,Migori,kuria-east,
1297,Ntimaru West,ntimaru-west,260,Kuria East,44,Migori,kuria-east,
1298,Ntimaru East,ntimaru-east,260,Kuria East,44,Migori,kuria-east,
1299,Nyabasi East,nyabasi-east,260,Kuria East,44,Migori,kuria-east,
1300,Nyabasi West,nyabasi-west,260,Kuria East,44,Migori,kuria-east,
1301,Bomariba,bomariba,261,Bonchari,45,Kisii,bonchari,
1302,Bogiakumu,bogiakumu,261,Bonchari,45,Kisii,bonchari,
1303,Bomorenda,bomorenda,261,Bonchari,45,Kisii,bonchari,
1304,Riana,riana,261,Bonchari,45,Kisii,bonchari,
1305,Tabaka,tabaka,262,South Mugirango,45,Kisii,south-mugirango,
1306,Boikang'a,boikanga,262,South Mugirango,45,Kisii,south-mugirango,
1307,Bogetenga,bogetenga,262,South Mugirango,45,Kisii,south-mugirango,
1308,Borabu / Chitago,borabu-chitago,262,South Mugirango,45,Kisii,south-mugirango,
1309,Moticho,moticho,262,South Mugirango,45,Kisii,south-mugirango,
1310,Getenga,getenga,262,South Mugirango,45,Kisii,south-mugirango,
1311,Bombaba Borabu,bombaba-borabu,263,Bomachoge Borabu,45,Kisii,bomachoge-borabu,
1312,Boochi Borabu,boochi-borabu,263,Bomachoge Borabu,45,Kisii,bomachoge-borabu,
1313,Bokimonge,bokimonge,263,Bomachoge Borabu,45,Kisii,bomachoge-borabu,
1314,Magenche,magenche,263,Bomachoge Borabu,45,Kisii,bomachoge-borabu,
1315,Masige West,masige-west,264,Bobasi,45,Kisii,bobasi,
1316,Masige East,masige-east,264,Bobasi,45,Kisii,bobasi,
1317,Bobasi Central,bobasi-central,264,Bobasi,45,Kisii,bobasi,Basi Central
1318,Nyacheki,nyacheki,264,Bobasi,45,Kisii,bobasi,
1319,Bobasi Bogetaorio,bobasi-bogetaorio,264,Bobasi,45,Kisii,bobasi,Basi Bogetaorio
1320,Bobasi Chache,bobasi-chache,264,Bobasi,45,Kisii,bobasi,
1321,Sameta/Mokwerero,sameta-mokwerero,264,Bobasi,45,Kisii,bobasi,
1322,Bobasi Boitangare,bobasi-boitangare,264,Bobasi,45,Kisii,bobasi,
1323,Majoge Basi,majoge-basi,265,Bomachoge Chache,45,Kisii,bomachoge-chache,
1324,Boochi/Tendere,boochi-tendere,265,Bomachoge Chache,45,Kisii,bomachoge-chache,
1325,Bosoti/Sengera,bosoti-sengera,265,Bomachoge Chache,45,Kisii,bomachoge-chache,
1326,Ichuni,ichuni,266,Nyaribari Masaba,45,Kisii,nyaribari-masaba,
1327,Nyamasibi,nyamasibi,266,Nyaribari Masaba,45,Kisii,nyaribari-masaba,
1328,Masimba,masimba,266,Nyaribari Masaba,45,Kisii,nyaribari-masaba,
1329,Gesusu,gesusu,266,Nyaribari Masaba,45,Kisii,nyaribari-masaba,
1330,Kiamokama,kiamokama,266,Nyaribari Masaba,45,Kisii,nyaribari-masaba,
1331,Bobaracho,bobaracho,267,Nyaribari Chache,45,Kisii,nyaribari-chache,
1332,Kisii Central,kisii-central,267,Nyaribari Chache,45,Kisii,kitutu-chache-south,
1333,Keumbu,keumbu,267,Nyaribari Chache,45,Kisii,nyaribari-chache,
1334,Kiogoro,kiogoro,267,Nyaribari Chache,45,Kisii,nyaribari-chache,
1335,Birongo,birongo,267,Nyaribari Chache,45,Kisii,nyaribari-chache,
1336,Ibeno,ibeno,267,Nyaribari Chache,45,Kisii,nyaribari-chache,
1337,Monyerero,monyerero,268,Kitutu Chache North,45,Kisii,kitutu-chache-north,
1338,Sensi,sensi,268,Kitutu Chache North,45,Kisii,kitutu-chache-north,
1339,Marani,marani,268,Kitutu Chache North,45,Kisii,kitutu-chache-north,
1340,Kegogi,kegogi,268,Kitutu Chache North,45,Kisii,kitutu-chache-north,
1341,Bogusero,bogusero,269,Kitutu Chache South,45,Kisii,kitutu-chache-south,
1342,Bogeka,bogeka,269,Kitutu Chache South,45,Kisii,kitutu-chache-south,
1343,Nyakoe,nyakoe,269,Kitutu Chache South,45,Kisii,kitutu-chache-south,
1344,Kitutu Central,kitutu-central,269,Kitutu Chache South,45,Kisii,,
1345,Nyatieko,nyatieko,269,Kitutu Chache South,45,Kisii,kitutu-chache-south,
1346,Rigoma,rigoma,270,Kitutu Masaba,46,Nyamira,masaba-north,
1347,Gachuba,gachuba,270,Kitutu Masaba,46,Nyamira,masaba-north,
1348,Kemera,kemera,270,Kitutu Masaba,46,Nyamira,manga,
1349,Magombo,magombo,270,Kitutu Masaba,46,Nyamira,manga,
1350,Manga,manga,270,Kitutu Masaba,46,Nyamira,manga,
1351,Gesima,gesima,270,Kitutu Masaba,46,Nyamira,masaba-north,
1352,Nyamaiya,nyamaiya,271,West Mugirango,46,Nyamira,nyamira,
1353,Bogichora,bogichora,271,West Mugirango,46,Nyamira,nyamira,
1354,Bosamaro,bosamaro,271,West Mugirango,46,Nyamira,nyamira,
1355,Bonyamatuta,bonyamatuta,271,West Mugirango,46,Nyamira,nyamira,
1356,Township,township,271,West Mugirango,46,Nyamira,nyamira,
1357,Itibo,itibo,272,North Mugirango,46,Nyamira,nyamira-north,
1358,Bomwagamo,bomwagamo,272,North Mugirango,46,Nyamira,nyamira-north,
1359,Bokeira,bokeira,272,North Mugirango,46,Nyamira,nyamira-north,
1360,Magwagwa,magwagwa,272,North Mugirango,46,Nyamira,nyamira-north,
1361,Ekerenyo,ekerenyo,272,North Mugirango,46,Nyamira,nyamira-north,
1362,Mekenene,mekenene,273,Borabu,46,Nyamira,borabu,
1363,Kiabonyoru,kiabonyoru,273,Borabu,46,Nyamira,borabu,
1364,Nyansiongo,nyansiongo,273,Borabu,46,Nyamira,borabu,
1365,Esise,esise,273,Borabu,46,Nyamira,borabu,
1366,Kitisuru,kitisuru,274,Westlands,47,Nairobi,westlands,
1367,Parklands/Highridge,parklands-highridge,274,Westlands,47,Nairobi,westlands,
1368,Karura,karura,274,Westlands,47,Nairobi,westlands,
1369,Kangemi,kangemi,274,Westlands,47,Nairobi,westlands,
1370,Mountain View,mountain-view,274,Westlands,47,Nairobi,westlands,
1371,Kilimani,kilimani,275,Dagoretti North,47,Nairobi,dagoretti-north,
1372,Kawangware,kawangware,275,Dagoretti North,47,Nairobi,dagoretti-north,
1373,Gatina,gatina,275,Dagoretti North,47,Nairobi,dagoretti-north,
1374,Kileleshwa,kileleshwa,275,Dagoretti North,47,Nairobi,dagoretti-north,
1375,Kabiro,kabiro,275,Dagoretti North,47,Nairobi,dagoretti-north,
1376,Mutuini,mutuini,276,Dagoretti South,47,Nairobi,dagoretti-south,
1377,Ngando,ngando,276,Dagoretti South,47,Nairobi,dagoretti-south,
1378,Riruta,riruta,276,Dagoretti South,47,Nairobi,dagoretti-south,
1379,Uthiru/Ruthimitu,uthiru-ruthimitu,276,Dagoretti South,47,Nairobi,dagoretti-south,
1380,Waithaka,waithaka,276,Dagoretti South,47,Nairobi,dagoretti-south,
1381,Karen,karen,277,Langata,47,Nairobi,langata,
1382,Nairobi West,nairobi-west,277,Langata,47,Nairobi,langata,
1383,Mugumo-Ini,mugumo-ini,277,Langata,47,Nairobi,langata,Mugumu-Ini
1384,South-C,south-c,277,Langata,47,Nairobi,langata,
1385,Nyayo Highrise,nyayo-highrise,277,Langata,47,Nairobi,langata,
1386,Laini Saba,laini-saba,278,Kibra,47,Nairobi,kibra,
1387,Lindi,lindi,278,Kibra,47,Nairobi,kibra,
1388,Makina,makina,278,Kibra,47,Nairobi,kibra,
1389,Woodley/Kenyatta Golf Course,woodley-kenyatta-golf-course,278,Kibra,47,Nairobi,kibra,
1390,Sarangombe,sarangombe,278,Kibra,47,Nairobi,kibra,
1391,Githurai,githurai,279,Roysambu,47,Nairobi,roysambu,
1392,Kahawa West,kahawa-west,279,Roysambu,47,Nairobi,roysambu,
1393,Zimmerman,zimmerman,279,Roysambu,47,Nairobi,roysambu,
1394,Roysambu,roysambu,279,Roysambu,47,Nairobi,roysambu,
1395,Kahawa,kahawa,279,Roysambu,47,Nairobi,roysambu,
1396,Claycity,claycity,280,Kasarani,47,Nairobi,kasarani,
1397,Mwiki,mwiki,280,Kasarani,47,Nairobi,kasarani,
1398,Kasarani,kasarani,280,Kasarani,47,Nairobi,kasarani,
1399,Njiru,njiru,280,Kasarani,47,Nairobi,kasarani,
1400,Ruai,ruai,280,Kasarani,47,Nairobi,kasarani,
1401,Baba Dogo,baba-dogo,281,Ruaraka,47,Nairobi,ruaraka,
1402,Utalii,utalii,281,Ruaraka,47,Nairobi,ruaraka,
1403,Mathare North,mathare-north,281,Ruaraka,47,Nairobi,ruaraka,
1404,Lucky Summer,lucky-summer,281,Ruaraka,47,Nairobi,ruaraka,
1405,Korogocho,korogocho,281,Ruaraka,47,Nairobi,ruaraka,
1406,Imara Daima,imara-daima,282,Embakasi South,47,Nairobi,embakasi-south,
1407,Kwa Njenga,kwa-njenga,282,Embakasi South,47,Nairobi,embakasi-south,
1408,Kwa Reuben,kwa-reuben,282,Embakasi South,47,Nairobi,embakasi-south,
1409,Pipeline,pipeline,282,Embakasi South,47,Nairobi,embakasi-south,
1410,Kware,kware,282,Embakasi South,47,Nairobi,embakasi-south,
1411,Kariobangi North,kariobangi-north,283,Embakasi North,47,Nairobi,embakasi-north,
1412,Dandora Area I,dandora-area-i,283,Embakasi North,47,Nairobi,embakasi-north,
1413,Dandora Area Ii,dandora-area-ii,283,Embakasi North,47,Nairobi,embakasi-north,
1414,Dandora Area Iii,dandora-area-iii,283,Embakasi North,47,Nairobi,embakasi-north,
1415,Dandora Area Iv,dandora-area-iv,283,Embakasi North,47,Nairobi,embakasi-north,
1416,Kayole North,kayole-north,284,Embakasi Central,47,Nairobi,embakasi-central,
1417,Kayole Central,kayole-central,284,Embakasi Central,47,Nairobi,embakasi-central,
1418,Kayole South,kayole-south,284,Embakasi Central,47,Nairobi,embakasi-central,
1419,Komarock,komarock,284,Embakasi Central,47,Nairobi,embakasi-central,
1420,Matopeni/Spring Valley,matopeni-spring-valley,284,Embakasi Central,47,Nairobi,embakasi-central,
1421,Upper Savannah,upper-savannah,285,Embakasi East,47,Nairobi,embakasi-east,
1422,Lower Savannah,lower-savannah,285,Embakasi East,47,Nairobi,embakasi-east,
1423,Embakasi,embakasi,285,Embakasi East,47,Nairobi,embakasi-east,
1424,Utawala,utawala,285,Embakasi East,47,Nairobi,embakasi-east,
1425,Mihango,mihango,285,Embakasi East,47,Nairobi,embakasi-east,
1426,Umoja I,umoja-i,286,Embakasi West,47,Nairobi,embakasi-west,
1427,Umoja Ii,umoja-ii,286,Embakasi West,47,Nairobi,embakasi-west,
1428,Mowlem,mowlem,286,Embakasi West,47,Nairobi,embakasi-west,
1429,Kariobangi South,kariobangi-south,286,Embakasi West,47,Nairobi,embakasi-west,
1430,Makongeni,makongeni,287,Makadara,47,Nairobi,makadara,
1431,Maringo/Hamza,maringo-hamza,287,Makadara,47,Nairobi,makadara,
1432,Harambee,harambee,287,Makadara,47,Nairobi,makadara,
1433,Viwandani,viwandani,287,Makadara,47,Nairobi,makadara,
1434,Pumwani,pumwani,288,Kamukunji,47,Nairobi,kamukunji,
1435,Eastleigh North,eastleigh-north,288,Kamukunji,47,Nairobi,kamukunji,
1436,Eastleigh South,eastleigh-south,288,Kamukunji,47,Nairobi,kamukunji,
1437,Airbase,airbase,288,Kamukunji,47,Nairobi,kamukunji,
1438,California,california,288,Kamukunji,47,Nairobi,kamukunji,
1439,Nairobi Central,nairobi-central,289,Starehe,47,Nairobi,starehe,
1440,Ngara,ngara,289,Starehe,47,Nairobi,starehe,
1441,Ziwani/Kariokor,ziwani-kariokor,289,Starehe,47,Nairobi,starehe,
1442,Pangani,pangani,289,Starehe,47,Nairobi,starehe,
1443,Landimawe,landimawe,289,Starehe,47,Nairobi,starehe,
1444,Nairobi South,nairobi-south,289,Starehe,47,Nairobi,starehe,
1445,Hospital,hospital,290,Mathare,47,Nairobi,mathare,
1446,Mabatini,mabatini,290,Mathare,47,Nairobi,mathare,
1447,Huruma,huruma,290,Mathare,47,Nairobi,mathare,
1448,Ngei,ngei,290,Mathare,47,Nairobi,mathare,
1449,Mlango Kubwa,mlango-kubwa,290,Mathare,47,Nairobi,mathare,
1450,Kiamaiko,kiamaiko,290,Mathare,47,Nairobi,mathare,
